section_id,book,map,section_number,print_sheet,short_title,description_catalogue,description_topos,section_type,note
5.09.06,5,5.09,06,AS02,Kimmerischer Bosporos,Kimmerischer Bosporos,,coast section,"Sarmatia-in-Asia's own coast (book.map ""5.09"", the Sea of Azov/Kerch strait/NE Black Sea shore down to the Colchis border) - previously documented below (see the Coverage section of the README) as ""confirmed, not fixed"" for lack of an override mechanism at the time; fixed now that one exists. Real Bosporan-kingdom port towns (Phanagoria, Hermonassa, Sindikos - topostext explicitly calls the latter a ""harbor"") were sitting in `city` between coast/river_mouth points precisely because most of this coastal walk's own points never individually matched a keyword and the section headers are Greek place/tribe names, not `_COASTAL_HDR_RE`'s German sea words."
5.09.08,5,5.09,08,AS02,Korokondame,Korokondame | Pontos Euxeinos,,coast section,"Sarmatia-in-Asia's own coast (book.map ""5.09"", the Sea of Azov/Kerch strait/NE Black Sea shore down to the Colchis border) - previously documented below (see the Coverage section of the README) as ""confirmed, not fixed"" for lack of an override mechanism at the time; fixed now that one exists. Real Bosporan-kingdom port towns (Phanagoria, Hermonassa, Sindikos - topostext explicitly calls the latter a ""harbor"") were sitting in `city` between coast/river_mouth points precisely because most of this coastal walk's own points never individually matched a keyword and the section headers are Greek place/tribe names, not `_COASTAL_HDR_RE`'s German sea words."
5.09.09,5,5.09,09,AS02,Kerketischer Golf,,,coast section,"Sarmatia-in-Asia's own coast (book.map ""5.09"", the Sea of Azov/Kerch strait/NE Black Sea shore down to the Colchis border) - previously documented below (see the Coverage section of the README) as ""confirmed, not fixed"" for lack of an override mechanism at the time; fixed now that one exists. Real Bosporan-kingdom port towns (Phanagoria, Hermonassa, Sindikos - topostext explicitly calls the latter a ""harbor"") were sitting in `city` between coast/river_mouth points precisely because most of this coastal walk's own points never individually matched a keyword and the section headers are Greek place/tribe names, not `_COASTAL_HDR_RE`'s German sea words."
5.09.10,5,5.09,10,AS02,Kolchis,Kolchis,mouth of the Thessyris river .,coast section,"Sarmatia-in-Asia's own coast (book.map ""5.09"", the Sea of Azov/Kerch strait/NE Black Sea shore down to the Colchis border) - previously documented below (see the Coverage section of the README) as ""confirmed, not fixed"" for lack of an override mechanism at the time; fixed now that one exists. Real Bosporan-kingdom port towns (Phanagoria, Hermonassa, Sindikos - topostext explicitly calls the latter a ""harbor"") were sitting in `city` between coast/river_mouth points precisely because most of this coastal walk's own points never individually matched a keyword and the section headers are Greek place/tribe names, not `_COASTAL_HDR_RE`'s German sea words."
5.09.11,5,5.09,11,AS02,Iberien,Iberien | Albanien | Hyrkanisches Meer,"Thence it extends along Iberia, with the Sarmatian Gates at .",inland,"Found in the same edge-by-edge Black Sea sweep as the newest _COASTAL_APPENDIX_SECTIONS entries, but the opposite problem: section ""5.09.11""'s own header happens to include ""Hyrkanisches Meer"" (the Caspian) as the far end of a *boundary-line* description (""Thence it extends along Iberia, with the Sarmatian Gates...thence along Albania to the limit on the Hyrkanian sea"" - topostext) - Sarmatia-in-Asia's inland border with Iberia/Albania, not a continuation of its Black Sea coast, which topostext explicitly ends one section earlier (""The limit on the side of Kolchis is at"", 5.09.10 - left alone, correctly coastal). ""Sarmatische Pforten"" (the Sarmatian/Caucasian Gates, a mountain pass) had been swept into `coast` by the header match and strung onto the real coastline via catalogue-order adjacency, a spurious ~2 degree detour east from the Kolchis boundary point that had nothing to do with the shore."
5.09.12,5,5.09,12,AS02,Hyrkanisches Meer,Hyrkanisches Meer | Skythien diesseits des Imaon-Gebirges | Unbekanntes Land,On the east it is bounded by a part of the Hyrkanian sea beginning at the point next to the mouth of the Soanas river at .,coast section,
5.09.13,5,5.09,13,AS02,Tanaïs (Biegung),Tanaïs (Biegung) | Hyperboreisches Gebirge,There is another mouth of the Rhariver near that of the Tanais at .,inland,
5.09.15,5,5.09,15,AS02,Hippisches Gebirge (W-Ende),,The extremes of the Hippika mountains are at .,inland,
5.09.16,5,5.09,16,AS02,Asiatisches Sarmatien,Asiatisches Sarmatien | Unbekanntes Land | Sarmatische Hyperboreer | Königssarmaten | Modoken (Modaken) | Pferde essende Sarmaten | Zakaten | Suardener | Asaier | Tanaïs (nördliche Biegung) | Perierbiden | Tanaïs (südliche Biegung) | Iaxamaten,"The latitudes of Sarmatia toward the unknown country are distributed among the following peoples:  The Hyperborean Sarmatians, below these the Royal (Basilikoi) Sarmatians; and Modokaipeople; and Hippophagoi (horse-eating) Sarmatians; and below these are the Zakataiand Souardenoi and Asaioi; then by the northern bend of the Tanais river the Perierbidoi, a great people, and near the southern bend the Iaxamatai people.  The cities are:  Hexapolis .",inland,
5.09.26,5,5.09,26,AS02,Kleiner Rhombites,Kleiner Rhombites,The cities and komai:  on the lesser Rombites river Azaraba .,inland,
5.09.27,5,5.09,27,AS02,Psathis,Psathis,on the Psathis river Auchis .,inland,
5.09.28,5,5.09,28,AS02,Vardanes,Vardanes,on the Ouardanos river Skopelos .,inland,
5.09.29,5,5.09,29,AS02,Burkas,Burkas,on the Bourkas river:  Koukounda .,inland,
5.09.30,5,5.09,30,AS02,Thessyris,Thessyris,on the Thessyris river:  Batrache .,inland,
5.09.31,5,5.09,31,AS02,Korax,Korax,and on the Korax river:  Naana .,inland,
5.09.32,5,5.09,32,AS02,Namenlose Bergrücken am Kimmerischen Bosporos,Namenlose Bergrücken am Kimmerischen Bosporos,Cities on the mountain ridges:  Abounis .,inland,
5.10.02,5,5.10,02,AS03,Korax-Mündung,,,coast section,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
5.10.03,5,5.10,03,AS03,Kappadokischer Pontos,Kappadokischer Pontos | Gross-Armenien,,inland,
5.10.04,5,5.10,04,AS03,Iberien,Iberien | Kaukasisches Gebirge,,inland,
5.10.06,5,5.10,06,AS03,Mechlessos,,,inland,
5.11.01,5,5.11,01,AS03,Iberien,"Iberien | Asiatisches Sarmatien | Kolchis | Gross-Armenien | Grenzpunkt (Gross-Armenien, Iberien, Kolchis) | Albanien",,inland,
5.11.02,5,5.11,02,AS03,Lubion,,,inland,
5.11.03,5,5.11,03,AS03,Artanissa*,,,inland,
5.12.01,5,5.12,01,AS03,Albanien,"Albanien | Asiatisches Sarmatien | Iberien | Gross-Armenien | Grenzpunkt (Albanien, Gross-Armenien, Iberien) | Hyrkanisches Meer | Soanas",,coast section,
5.12.02,5,5.12,02,AS03,Soanas-Mündung,,,coast section,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
5.12.03,5,5.12,03,AS03,Albanien,Albanien | Iberien | Kyros (Namenloser Zufluss vom Kaukasus) | Kaukasus | Kyros | Gross-Armenien,,inland,
5.12.04,5,5.12,04,AS03,Kyros (Namenloser Zufluss vom Kaukasus),Kyros (Namenloser Zufluss vom Kaukasus) | Albanos | Kaukasus,,inland,
5.12.05,5,5.12,05,AS03,Adiabla (Adiabda),,,inland,
5.12.06,5,5.12,06,AS03,Albanos,Albanos | Kasios,,inland,
5.12.07,5,5.12,07,AS03,Kasios,Kasios | Gerrhos | Soanas,,inland,
5.12.08,5,5.12,08,AS03,Albanien,Albanien,,inland,
5.13.03,5,5.13,03,AS03,Hyrkanisches Meer,Hyrkanisches Meer | Kyros-Mündung | Medien | Kaspisches Gebirge,,coast section,
5.13.04,5,5.13,04,AS03,Mesopotamien,"Mesopotamien | Tauros-Gebirge | Euphrat (Abschnitt am Tauros) | Tigris (Abschnitt am Tauros) | Assyrien | Niphates-Gebirge | Kaspisches Gebirge | Grenzpunkt (Assyrien, Gross-Armenien, Medien)",,inland,
5.13.05,5,5.13,05,AS03,Gross-Armenien,Gross-Armenien | Moschika-Gebirge | Kappadokischer Pontos | Euphrat,,mountain,"The mountain-side counterpart of _ISLAND_APPENDIX_SECTIONS: a section that's purely a *list* of named mountains/peaks, each cited by its own proper name with no ""-Gebirge""/""-berg"" suffix of its own to catch by keyword (""Of the named mountains the center of Bertiskos lies at...Mt. Bermion...Mt. Olympos..."", ""Mountains in the Peloponnese Pholoe...and Stymphalos..."") - the same ""no shared pattern to regex on, so it has to be an explicit allow-list"" reasoning as the island appendix. Confirmed by topostext's own section headers; more such sections likely exist elsewhere in the catalogue, not yet found because their books haven't been cross-referenced yet. [Paryardes(NW/SO-Ende)/Udakespes(Mitte)/Anti-Tauros in Gross-Armenien(Mitte)/Abos(Mitte)/Gordyaische Berge(Mitte) - Greater Armenia's named mountains (topostext: ""The named mountains of Armenia are the Moschika...and Paryardes...and the Oudakespes mountain...and the part of Antitauros...and the so-called Abos mountain...and the Gordyaia mountains..."")]"
5.13.06,5,5.13,06,AS03,Hyrkanisches Meer,Hyrkanisches Meer | Kaspisches Gebirge | Euphrat (Biegung nach Osten),,coast section,
5.13.07,5,5.13,07,AS03,Euphrat,"Euphrat | Gross-Armenien | Tigris | Grenzpunkt (Assyrien, Gross-Armenien, Mesopotamien)",,inland,
5.13.08,5,5.13,08,AS03,Lychnitis-See (Mitte),,,inland,
5.13.10,5,5.13,10,AS03,Sala,,The cities in this section are:  Sala .,inland,
5.13.11,5,5.13,11,AS03,Cholua (Chulua),,Choloua .,inland,
5.13.12,5,5.13,12,AS03,Euphrat,Euphrat | Araxes,along the Euphrates [Araxes is meant?] river:  Brepos .,inland,
5.13.14,5,5.13,14,AS03,Athua (Zathua),,The cities in this section are:  Athoua (or Zathoua) .,inland,
5.13.15,5,5.13,15,AS03,Kubina,,Koubina .,inland,
5.13.16,5,5.13,16,AS03,Kitamon,,Kitamon .,inland,
5.13.17,5,5.13,17,AS03,Astakana,,Astakana .,inland,
5.13.19,5,5.13,19,AS03,Legerda,,The cities in this section:  Elegerda (or Klegerda) .,inland,
5.13.21,5,5.13,21,AS03,Taska,,The cities in this part:  Taska .,inland,
5.13.22,5,5.13,22,AS03,Gordinesia,,[And below this Gorynesia] or Gordyene .,inland,
5.14.01,5,5.14,01,AS04,Zypern,Zypern | Pamphylisches Meer,,coast section,
5.14.02,5,5.14,02,AS04,Ägyptisches Meer,Ägyptisches Meer | Syrisches Meer | Kap Drepanon,,coast section,
5.14.03,5,5.14,03,AS04,Syrisches Meer,Syrisches Meer | Kap Thronoi,,coast section,
5.14.04,5,5.14,04,AS04,Kilikische Enge,Kilikische Enge | Gerumoia ,,coast section,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
